,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
344,7644,4,16,1983,12,NL,M,32.0,94.0,Neotoma,albigula,Rodent
345,7649,4,16,1983,17,NL,F,28.0,44.0,Neotoma,albigula,Rodent
346,7689,4,16,1983,14,NL,F,32.0,125.0,Neotoma,albigula,Rodent
347,7849,5,14,1983,20,NL,F,31.0,151.0,Neotoma,albigula,Rodent
348,7851,5,14,1983,14,NL,F,32.0,142.0,Neotoma,albigula,Rodent
349,7857,5,14,1983,24,NL,F,32.0,100.0,Neotoma,albigula,Rodent
350,7896,5,15,1983,3,NL,F,33.0,110.0,Neotoma,albigula,Rodent
351,7902,5,15,1983,6,NL,F,31.0,116.0,Neotoma,albigula,Rodent
352,7937,6,17,1983,20,NL,F,31.0,,Neotoma,albigula,Rodent
353,7949,6,17,1983,20,NL,M,30.0,30.0,Neotoma,albigula,Rodent
354,7955,6,17,1983,22,NL,F,30.0,88.0,Neotoma,albigula,Rodent
355,7959,6,17,1983,18,NL,F,32.0,162.0,Neotoma,albigula,Rodent
356,7967,6,17,1983,20,NL,F,32.0,150.0,Neotoma,albigula,Rodent
357,7990,6,17,1983,17,NL,M,32.0,180.0,Neotoma,albigula,Rodent
358,8002,6,18,1983,3,NL,F,32.0,150.0,Neotoma,albigula,Rodent
359,8022,6,18,1983,2,NL,F,30.0,126.0,Neotoma,albigula,Rodent
360,8033,6,18,1983,15,NL,F,29.0,117.0,Neotoma,albigula,Rodent
361,8062,7,16,1983,18,NL,F,33.0,172.0,Neotoma,albigula,Rodent
362,8063,7,16,1983,20,NL,F,31.0,118.0,Neotoma,albigula,Rodent
363,8075,7,16,1983,14,NL,M,32.0,98.0,Neotoma,albigula,Rodent
364,8080,7,16,1983,24,NL,F,32.0,118.0,Neotoma,albigula,Rodent
365,8104,7,16,1983,22,NL,F,31.0,110.0,Neotoma,albigula,Rodent
366,8109,7,16,1983,12,NL,M,34.0,168.0,Neotoma,albigula,Rodent
367,8111,7,16,1983,17,NL,M,34.0,216.0,Neotoma,albigula,Rodent
368,8129,7,17,1983,1,NL,F,31.0,135.0,Neotoma,albigula,Rodent
369,8141,7,17,1983,9,NL,M,33.0,132.0,Neotoma,albigula,Rodent
370,8144,7,17,1983,15,NL,F,31.0,134.0,Neotoma,albigula,Rodent
371,8160,8,15,1983,24,NL,F,33.0,148.0,Neotoma,albigula,Rodent
372,8162,8,15,1983,12,NL,F,32.0,128.0,Neotoma,albigula,Rodent
373,8165,8,15,1983,20,NL,F,30.0,124.0,Neotoma,albigula,Rodent
374,8174,8,15,1983,20,NL,F,32.0,157.0,Neotoma,albigula,Rodent
375,8192,8,15,1983,14,NL,M,32.0,113.0,Neotoma,albigula,Rodent
376,8203,8,15,1983,18,NL,,,,Neotoma,albigula,Rodent
377,8207,8,15,1983,22,NL,F,32.0,,Neotoma,albigula,Rodent
378,8208,8,15,1983,13,NL,F,32.0,171.0,Neotoma,albigula,Rodent
379,8214,8,15,1983,24,NL,F,,208.0,Neotoma,albigula,Rodent
380,8215,8,15,1983,12,NL,M,34.0,187.0,Neotoma,albigula,Rodent
381,8233,8,16,1983,6,NL,F,33.0,120.0,Neotoma,albigula,Rodent
382,8248,8,16,1983,11,NL,M,33.0,185.0,Neotoma,albigula,Rodent
383,8263,8,16,1983,2,NL,F,32.0,147.0,Neotoma,albigula,Rodent
384,8265,8,16,1983,15,NL,F,30.0,145.0,Neotoma,albigula,Rodent
385,8272,9,10,1983,13,NL,F,32.0,141.0,Neotoma,albigula,Rodent
386,8277,9,10,1983,12,NL,F,32.0,158.0,Neotoma,albigula,Rodent
387,8279,9,10,1983,24,NL,F,32.0,148.0,Neotoma,albigula,Rodent
388,8285,9,10,1983,16,NL,F,32.0,152.0,Neotoma,albigula,Rodent
389,8287,9,10,1983,20,NL,F,32.0,146.0,Neotoma,albigula,Rodent
390,8288,9,10,1983,19,NL,F,31.0,139.0,Neotoma,albigula,Rodent
391,8292,9,10,1983,13,NL,F,33.0,156.0,Neotoma,albigula,Rodent
392,8295,9,10,1983,18,NL,M,36.0,248.0,Neotoma,albigula,Rodent
393,8317,9,10,1983,20,NL,F,34.0,168.0,Neotoma,albigula,Rodent
394,8323,9,10,1983,17,NL,F,32.0,180.0,Neotoma,albigula,Rodent
395,8324,9,10,1983,17,NL,F,32.0,71.0,Neotoma,albigula,Rodent
396,8326,9,10,1983,14,NL,M,34.0,151.0,Neotoma,albigula,Rodent
397,8336,9,10,1983,20,NL,F,33.0,177.0,Neotoma,albigula,Rodent
398,8357,9,11,1983,4,NL,F,32.0,196.0,Neotoma,albigula,Rodent
399,8364,9,11,1983,15,NL,F,31.0,146.0,Neotoma,albigula,Rodent
400,8376,9,11,1983,6,NL,F,32.0,139.0,Neotoma,albigula,Rodent
401,8378,9,11,1983,1,NL,M,34.0,205.0,Neotoma,albigula,Rodent
402,8387,9,11,1983,2,NL,F,32.0,138.0,Neotoma,albigula,Rodent
403,8394,9,11,1983,2,NL,F,32.0,161.0,Neotoma,albigula,Rodent
404,8398,9,11,1983,9,NL,,,141.0,Neotoma,albigula,Rodent
405,8407,9,11,1983,2,NL,M,33.0,148.0,Neotoma,albigula,Rodent
406,8410,9,11,1983,11,NL,M,34.0,175.0,Neotoma,albigula,Rodent
407,8424,10,15,1983,13,NL,F,33.0,164.0,Neotoma,albigula,Rodent
408,8427,10,15,1983,18,NL,M,34.0,256.0,Neotoma,albigula,Rodent
409,8443,10,15,1983,22,NL,,,,Neotoma,albigula,Rodent
410,8456,10,15,1983,15,NL,M,34.0,233.0,Neotoma,albigula,Rodent
411,8470,10,15,1983,21,NL,F,31.0,131.0,Neotoma,albigula,Rodent
412,8480,10,16,1983,3,NL,M,34.0,226.0,Neotoma,albigula,Rodent
413,8484,10,16,1983,5,NL,M,33.0,184.0,Neotoma,albigula,Rodent
414,8487,10,16,1983,1,NL,M,32.0,207.0,Neotoma,albigula,Rodent
415,8497,10,16,1983,12,NL,F,31.0,165.0,Neotoma,albigula,Rodent
416,8502,10,16,1983,24,NL,F,32.0,188.0,Neotoma,albigula,Rodent
417,8514,10,16,1983,2,NL,F,32.0,151.0,Neotoma,albigula,Rodent
418,8516,10,16,1983,6,NL,F,32.0,158.0,Neotoma,albigula,Rodent
419,8543,10,16,1983,2,NL,F,31.0,175.0,Neotoma,albigula,Rodent
420,8554,10,16,1983,24,NL,F,31.0,161.0,Neotoma,albigula,Rodent
421,8561,11,12,1983,13,NL,F,32.0,169.0,Neotoma,albigula,Rodent
422,8564,11,12,1983,24,NL,F,32.0,195.0,Neotoma,albigula,Rodent
423,8621,11,12,1983,24,NL,M,34.0,199.0,Neotoma,albigula,Rodent
424,8624,11,12,1983,24,NL,F,32.0,178.0,Neotoma,albigula,Rodent
425,8636,11,13,1983,1,NL,M,33.0,218.0,Neotoma,albigula,Rodent
426,8652,11,13,1983,11,NL,M,32.0,171.0,Neotoma,albigula,Rodent
427,8657,11,13,1983,2,NL,F,32.0,158.0,Neotoma,albigula,Rodent
428,8668,11,13,1983,15,NL,F,32.0,148.0,Neotoma,albigula,Rodent
429,8675,11,13,1983,2,NL,F,32.0,164.0,Neotoma,albigula,Rodent
430,8699,12,8,1983,12,NL,F,33.0,170.0,Neotoma,albigula,Rodent
431,8732,12,8,1983,17,NL,F,31.0,176.0,Neotoma,albigula,Rodent
432,8739,12,8,1983,21,NL,F,32.0,144.0,Neotoma,albigula,Rodent
433,8742,12,8,1983,20,NL,F,32.0,172.0,Neotoma,albigula,Rodent
434,8755,12,9,1983,2,NL,F,32.0,150.0,Neotoma,albigula,Rodent
435,8768,12,9,1983,11,NL,M,32.0,162.0,Neotoma,albigula,Rodent
436,8778,12,9,1983,15,NL,F,33.0,148.0,Neotoma,albigula,Rodent
437,8783,12,9,1983,6,NL,F,34.0,178.0,Neotoma,albigula,Rodent
438,8857,2,5,1984,3,NL,F,34.0,164.0,Neotoma,albigula,Rodent
439,8869,2,5,1984,15,NL,M,33.0,259.0,Neotoma,albigula,Rodent
440,8870,2,5,1984,3,NL,M,36.0,241.0,Neotoma,albigula,Rodent
441,8963,3,13,1984,1,NL,M,32.0,182.0,Neotoma,albigula,Rodent
442,8981,4,9,1984,24,NL,F,31.0,122.0,Neotoma,albigula,Rodent
443,8992,4,9,1984,24,NL,F,33.0,205.0,Neotoma,albigula,Rodent
444,8999,4,9,1984,18,NL,M,26.0,58.0,Neotoma,albigula,Rodent
445,9008,4,9,1984,14,NL,F,31.0,95.0,Neotoma,albigula,Rodent
446,9027,4,10,1984,15,NL,M,33.0,217.0,Neotoma,albigula,Rodent
447,9031,4,10,1984,3,NL,M,34.0,250.0,Neotoma,albigula,Rodent
448,9048,4,10,1984,2,NL,F,32.0,157.0,Neotoma,albigula,Rodent
449,9070,5,12,1984,12,NL,F,32.0,104.0,Neotoma,albigula,Rodent
450,9094,5,12,1984,18,NL,M,32.0,120.0,Neotoma,albigula,Rodent
451,9122,5,13,1984,3,NL,M,33.0,220.0,Neotoma,albigula,Rodent
452,9132,5,13,1984,2,NL,M,32.0,125.0,Neotoma,albigula,Rodent
453,9201,5,27,1984,24,NL,F,33.0,195.0,Neotoma,albigula,Rodent
454,9206,5,27,1984,12,NL,F,32.0,129.0,Neotoma,albigula,Rodent
455,9220,5,27,1984,18,NL,M,32.0,130.0,Neotoma,albigula,Rodent
456,9221,5,27,1984,20,NL,F,32.0,94.0,Neotoma,albigula,Rodent
457,9228,5,27,1984,17,NL,F,31.0,98.0,Neotoma,albigula,Rodent
458,9254,5,28,1984,15,NL,F,33.0,142.0,Neotoma,albigula,Rodent
459,9255,5,28,1984,15,NL,M,35.0,224.0,Neotoma,albigula,Rodent
460,9265,5,28,1984,1,NL,F,32.0,134.0,Neotoma,albigula,Rodent
461,9270,5,28,1984,2,NL,M,33.0,125.0,Neotoma,albigula,Rodent
462,9282,5,28,1984,11,NL,M,32.0,,Neotoma,albigula,Rodent
463,9298,7,3,1984,12,NL,M,32.0,126.0,Neotoma,albigula,Rodent
464,9305,7,3,1984,20,NL,F,33.0,116.0,Neotoma,albigula,Rodent
465,9308,7,3,1984,14,NL,M,34.0,216.0,Neotoma,albigula,Rodent
466,9344,7,4,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent
467,9345,7,4,1984,11,NL,F,30.0,118.0,Neotoma,albigula,Rodent
468,9349,7,4,1984,2,NL,M,35.0,130.0,Neotoma,albigula,Rodent
469,9360,7,4,1984,15,NL,F,28.0,50.0,Neotoma,albigula,Rodent
470,9377,7,31,1984,24,NL,F,34.0,198.0,Neotoma,albigula,Rodent
471,9381,7,31,1984,12,NL,M,31.0,132.0,Neotoma,albigula,Rodent
472,9390,7,31,1984,18,NL,F,32.0,105.0,Neotoma,albigula,Rodent
473,9393,7,31,1984,14,NL,M,33.0,139.0,Neotoma,albigula,Rodent
474,9398,7,31,1984,23,NL,M,31.0,123.0,Neotoma,albigula,Rodent
475,9402,7,31,1984,20,NL,F,34.0,118.0,Neotoma,albigula,Rodent
476,9404,7,31,1984,24,NL,F,32.0,107.0,Neotoma,albigula,Rodent
477,9407,7,31,1984,17,NL,M,30.0,93.0,Neotoma,albigula,Rodent
478,9408,7,31,1984,6,NL,F,33.0,166.0,Neotoma,albigula,Rodent
479,9420,8,1,1984,11,NL,F,32.0,140.0,Neotoma,albigula,Rodent
480,9428,8,1,1984,3,NL,M,34.0,206.0,Neotoma,albigula,Rodent
481,9442,8,1,1984,15,NL,F,32.0,135.0,Neotoma,albigula,Rodent
482,9448,8,1,1984,5,NL,F,31.0,160.0,Neotoma,albigula,Rodent
483,9459,8,25,1984,24,NL,F,33.0,195.0,Neotoma,albigula,Rodent
484,9462,8,25,1984,20,NL,M,33.0,143.0,Neotoma,albigula,Rodent
485,9463,8,25,1984,12,NL,F,31.0,135.0,Neotoma,albigula,Rodent
486,9475,8,25,1984,18,NL,M,29.0,109.0,Neotoma,albigula,Rodent
487,9477,8,25,1984,17,NL,M,31.0,108.0,Neotoma,albigula,Rodent
488,9497,8,26,1984,3,NL,M,33.0,211.0,Neotoma,albigula,Rodent
489,9501,8,26,1984,11,NL,F,32.0,131.0,Neotoma,albigula,Rodent
490,9506,8,26,1984,15,NL,M,34.0,216.0,Neotoma,albigula,Rodent
491,9512,8,26,1984,2,NL,F,31.0,151.0,Neotoma,albigula,Rodent
492,9519,9,29,1984,24,NL,M,33.0,186.0,Neotoma,albigula,Rodent
493,9521,9,29,1984,12,NL,F,33.0,146.0,Neotoma,albigula,Rodent
494,9540,9,29,1984,20,NL,M,33.0,147.0,Neotoma,albigula,Rodent
495,9548,9,29,1984,18,NL,M,31.0,127.0,Neotoma,albigula,Rodent
496,9558,9,29,1984,17,NL,M,33.0,140.0,Neotoma,albigula,Rodent
497,9573,9,30,1984,3,NL,M,35.0,222.0,Neotoma,albigula,Rodent
498,9605,9,30,1984,2,NL,F,32.0,173.0,Neotoma,albigula,Rodent
499,9646,10,20,1984,17,NL,M,32.0,152.0,Neotoma,albigula,Rodent
500,9655,10,20,1984,18,NL,M,30.0,135.0,Neotoma,albigula,Rodent
501,9703,10,21,1984,2,NL,M,30.0,126.0,Neotoma,albigula,Rodent
502,9991,2,17,1985,3,NL,F,31.0,141.0,Neotoma,albigula,Rodent
503,10085,3,17,1985,3,NL,F,31.0,153.0,Neotoma,albigula,Rodent
504,10173,4,20,1985,24,NL,M,30.0,138.0,Neotoma,albigula,Rodent
505,10282,4,21,1985,3,NL,M,33.0,103.0,Neotoma,albigula,Rodent
506,10374,5,23,1985,24,NL,F,31.0,116.0,Neotoma,albigula,Rodent
507,10382,5,23,1985,24,NL,M,32.0,190.0,Neotoma,albigula,Rodent
508,10402,5,23,1985,18,NL,M,31.0,136.0,Neotoma,albigula,Rodent
509,10454,6,15,1985,12,NL,M,32.0,166.0,Neotoma,albigula,Rodent
510,10465,6,15,1985,12,NL,M,33.0,183.0,Neotoma,albigula,Rodent
511,10537,7,23,1985,20,NL,F,29.0,111.0,Neotoma,albigula,Rodent
512,10538,7,23,1985,17,NL,M,33.0,123.0,Neotoma,albigula,Rodent
513,10572,7,23,1985,17,NL,F,32.0,177.0,Neotoma,albigula,Rodent
514,10574,7,23,1985,12,NL,,70.0,,Neotoma,albigula,Rodent
515,10589,7,24,1985,13,NL,M,32.0,125.0,Neotoma,albigula,Rodent
516,10606,7,24,1985,2,NL,F,30.0,91.0,Neotoma,albigula,Rodent
517,10617,7,24,1985,2,NL,M,32.0,186.0,Neotoma,albigula,Rodent
518,10627,7,24,1985,2,NL,F,32.0,174.0,Neotoma,albigula,Rodent
519,10629,7,24,1985,9,NL,M,32.0,124.0,Neotoma,albigula,Rodent
520,10646,8,19,1985,12,NL,M,33.0,181.0,Neotoma,albigula,Rodent
521,10655,8,19,1985,14,NL,F,31.0,101.0,Neotoma,albigula,Rodent
522,10656,8,19,1985,18,NL,M,35.0,,Neotoma,albigula,Rodent
523,10660,8,19,1985,20,NL,F,30.0,139.0,Neotoma,albigula,Rodent
524,10668,8,19,1985,22,NL,M,31.0,113.0,Neotoma,albigula,Rodent
525,10671,8,19,1985,20,NL,,,,Neotoma,albigula,Rodent
526,10673,8,19,1985,17,NL,F,32.0,165.0,Neotoma,albigula,Rodent
527,10677,8,19,1985,20,NL,M,32.0,131.0,Neotoma,albigula,Rodent
528,10691,8,20,1985,3,NL,M,32.0,157.0,Neotoma,albigula,Rodent
529,10720,8,20,1985,2,NL,F,31.0,106.0,Neotoma,albigula,Rodent
530,10740,9,21,1985,12,NL,M,31.0,155.0,Neotoma,albigula,Rodent
531,10760,9,21,1985,20,NL,F,30.0,162.0,Neotoma,albigula,Rodent
532,10775,9,21,1985,17,NL,F,33.0,168.0,Neotoma,albigula,Rodent
533,10780,9,22,1985,3,NL,,,,Neotoma,albigula,Rodent
534,10844,10,12,1985,12,NL,M,32.0,178.0,Neotoma,albigula,Rodent
535,10863,10,12,1985,14,NL,F,31.0,119.0,Neotoma,albigula,Rodent
536,10883,10,12,1985,17,NL,F,32.0,162.0,Neotoma,albigula,Rodent
537,10923,10,13,1985,2,NL,F,31.0,136.0,Neotoma,albigula,Rodent
538,10949,10,13,1985,2,NL,F,33.0,148.0,Neotoma,albigula,Rodent
539,10962,11,16,1985,12,NL,M,32.0,192.0,Neotoma,albigula,Rodent
540,10993,11,16,1985,14,NL,F,33.0,129.0,Neotoma,albigula,Rodent
541,11007,11,16,1985,17,NL,F,32.0,168.0,Neotoma,albigula,Rodent
542,11014,11,17,1985,3,NL,F,30.0,146.0,Neotoma,albigula,Rodent
543,11135,12,7,1985,17,NL,F,32.0,174.0,Neotoma,albigula,Rodent
544,11151,12,8,1985,3,NL,F,30.0,150.0,Neotoma,albigula,Rodent
545,11174,12,8,1985,3,NL,M,33.0,225.0,Neotoma,albigula,Rodent
546,11215,12,8,1985,2,NL,F,32.0,160.0,Neotoma,albigula,Rodent
547,11232,3,8,1986,12,NL,F,31.0,170.0,Neotoma,albigula,Rodent
548,11265,3,8,1986,14,NL,F,33.0,188.0,Neotoma,albigula,Rodent
549,11281,3,8,1986,17,NL,,,185.0,Neotoma,albigula,Rodent
550,11302,3,9,1986,3,NL,F,30.0,173.0,Neotoma,albigula,Rodent
551,11329,3,9,1986,2,NL,M,34.0,240.0,Neotoma,albigula,Rodent
552,11356,4,12,1986,14,NL,F,33.0,180.0,Neotoma,albigula,Rodent
553,11367,4,12,1986,17,NL,F,33.0,192.0,Neotoma,albigula,Rodent
554,11369,4,12,1986,17,NL,M,31.0,99.0,Neotoma,albigula,Rodent
555,11395,4,13,1986,3,NL,F,30.0,176.0,Neotoma,albigula,Rodent
556,11398,4,13,1986,3,NL,,,102.0,Neotoma,albigula,Rodent
557,11436,5,10,1986,12,NL,F,29.0,91.0,Neotoma,albigula,Rodent
558,11441,5,10,1986,12,NL,F,31.0,98.0,Neotoma,albigula,Rodent
559,11447,5,10,1986,12,NL,F,31.0,205.0,Neotoma,albigula,Rodent
560,11473,5,10,1986,14,NL,F,32.0,180.0,Neotoma,albigula,Rodent
561,11476,5,10,1986,20,NL,F,,,Neotoma,albigula,Rodent
562,11494,5,11,1986,13,NL,M,32.0,123.0,Neotoma,albigula,Rodent
563,11496,5,11,1986,2,NL,F,31.0,163.0,Neotoma,albigula,Rodent
564,11498,5,11,1986,2,NL,F,31.0,82.0,Neotoma,albigula,Rodent
565,11500,5,11,1986,3,NL,M,31.0,138.0,Neotoma,albigula,Rodent
566,11529,5,11,1986,9,NL,M,33.0,198.0,Neotoma,albigula,Rodent
567,11543,6,4,1986,24,NL,F,35.0,138.0,Neotoma,albigula,Rodent
568,11549,6,4,1986,12,NL,F,32.0,185.0,Neotoma,albigula,Rodent
569,11560,6,4,1986,20,NL,F,27.0,68.0,Neotoma,albigula,Rodent
570,11566,6,4,1986,20,NL,F,,,Neotoma,albigula,Rodent
571,11567,6,4,1986,21,NL,F,32.0,98.0,Neotoma,albigula,Rodent
572,11575,6,4,1986,14,NL,F,33.0,183.0,Neotoma,albigula,Rodent
573,11581,6,4,1986,17,NL,F,33.0,182.0,Neotoma,albigula,Rodent
574,11586,6,5,1986,3,NL,F,32.0,174.0,Neotoma,albigula,Rodent
575,11592,6,5,1986,3,NL,M,32.0,123.0,Neotoma,albigula,Rodent
576,11611,6,5,1986,2,NL,F,32.0,110.0,Neotoma,albigula,Rodent
577,11628,6,5,1986,2,NL,M,34.0,227.0,Neotoma,albigula,Rodent
578,11650,7,3,1986,14,NL,F,34.0,188.0,Neotoma,albigula,Rodent
579,11651,7,3,1986,12,NL,F,30.0,134.0,Neotoma,albigula,Rodent
580,11662,7,3,1986,20,NL,F,30.0,214.0,Neotoma,albigula,Rodent
581,11668,7,3,1986,17,NL,F,30.0,70.0,Neotoma,albigula,Rodent
582,11691,7,4,1986,13,NL,F,,182.0,Neotoma,albigula,Rodent
583,11704,7,4,1986,11,NL,M,30.0,113.0,Neotoma,albigula,Rodent
584,11709,7,4,1986,2,NL,F,31.0,184.0,Neotoma,albigula,Rodent
585,11743,8,9,1986,14,NL,F,31.0,101.0,Neotoma,albigula,Rodent
586,11744,8,9,1986,12,NL,M,33.0,180.0,Neotoma,albigula,Rodent
587,11754,8,9,1986,14,NL,F,34.0,184.0,Neotoma,albigula,Rodent
588,11762,8,9,1986,17,NL,M,30.0,116.0,Neotoma,albigula,Rodent
589,11828,9,6,1986,20,NL,F,31.0,196.0,Neotoma,albigula,Rodent
590,11838,9,6,1986,17,NL,M,32.0,131.0,Neotoma,albigula,Rodent
591,11848,9,7,1986,3,NL,F,30.0,172.0,Neotoma,albigula,Rodent
592,11877,9,7,1986,2,NL,M,34.0,202.0,Neotoma,albigula,Rodent
593,11879,9,7,1986,2,NL,F,32.0,135.0,Neotoma,albigula,Rodent
594,11887,9,7,1986,2,NL,M,33.0,177.0,Neotoma,albigula,Rodent
595,11908,10,4,1986,20,NL,F,32.0,183.0,Neotoma,albigula,Rodent
596,11914,10,4,1986,17,NL,M,30.0,142.0,Neotoma,albigula,Rodent
597,11928,10,5,1986,13,NL,F,32.0,180.0,Neotoma,albigula,Rodent
598,11934,10,5,1986,11,NL,F,31.0,94.0,Neotoma,albigula,Rodent
599,11950,10,5,1986,13,NL,M,32.0,176.0,Neotoma,albigula,Rodent
600,11953,10,5,1986,2,NL,M,33.0,221.0,Neotoma,albigula,Rodent
601,11997,11,15,1986,18,NL,M,32.0,167.0,Neotoma,albigula,Rodent
602,12058,11,16,1986,9,NL,M,32.0,144.0,Neotoma,albigula,Rodent
603,12082,12,14,1986,12,NL,M,34.0,210.0,Neotoma,albigula,Rodent
604,12102,12,14,1986,14,NL,M,33.0,204.0,Neotoma,albigula,Rodent
605,12103,12,14,1986,18,NL,M,34.0,216.0,Neotoma,albigula,Rodent
606,12120,12,15,1986,3,NL,F,29.0,177.0,Neotoma,albigula,Rodent
607,12186,1,31,1987,12,NL,F,33.0,164.0,Neotoma,albigula,Rodent
608,12200,1,31,1987,14,NL,F,29.0,80.0,Neotoma,albigula,Rodent
609,12212,1,31,1987,14,NL,F,31.0,184.0,Neotoma,albigula,Rodent
610,12213,1,31,1987,14,NL,F,29.0,75.0,Neotoma,albigula,Rodent
611,12227,1,31,1987,17,NL,M,32.0,202.0,Neotoma,albigula,Rodent
612,12297,2,1,1987,9,NL,M,32.0,152.0,Neotoma,albigula,Rodent
613,12299,2,1,1987,2,NL,M,32.0,253.0,Neotoma,albigula,Rodent
614,12371,3,1,1987,18,NL,F,32.0,115.0,Neotoma,albigula,Rodent
615,12381,3,1,1987,18,NL,M,34.0,204.0,Neotoma,albigula,Rodent
616,12390,3,2,1987,3,NL,F,33.0,176.0,Neotoma,albigula,Rodent
617,12441,3,2,1987,1,NL,F,31.0,170.0,Neotoma,albigula,Rodent
618,12458,3,2,1987,2,NL,M,33.0,259.0,Neotoma,albigula,Rodent
619,12477,4,4,1987,12,NL,M,33.0,196.0,Neotoma,albigula,Rodent
620,12483,4,4,1987,17,NL,F,32.0,162.0,Neotoma,albigula,Rodent
621,12506,4,4,1987,14,NL,F,34.0,210.0,Neotoma,albigula,Rodent
622,12514,4,4,1987,18,NL,F,33.0,128.0,Neotoma,albigula,Rodent
623,12550,4,6,1987,3,NL,F,32.0,199.0,Neotoma,albigula,Rodent
624,12580,4,6,1987,1,NL,M,31.0,99.0,Neotoma,albigula,Rodent
625,12602,4,6,1987,2,NL,M,34.0,260.0,Neotoma,albigula,Rodent
626,12616,4,25,1987,18,NL,F,33.0,148.0,Neotoma,albigula,Rodent
627,12622,4,25,1987,12,NL,M,34.0,234.0,Neotoma,albigula,Rodent
628,12640,4,25,1987,14,NL,F,35.0,211.0,Neotoma,albigula,Rodent
629,12668,4,25,1987,17,NL,F,32.0,171.0,Neotoma,albigula,Rodent
630,12673,4,26,1987,3,NL,F,29.0,69.0,Neotoma,albigula,Rodent
631,12678,4,26,1987,2,NL,M,30.0,79.0,Neotoma,albigula,Rodent
632,12691,4,26,1987,9,NL,F,34.0,117.0,Neotoma,albigula,Rodent
633,12703,4,26,1987,1,NL,F,30.0,63.0,Neotoma,albigula,Rodent
634,12708,4,26,1987,2,NL,F,28.0,72.0,Neotoma,albigula,Rodent
635,12721,4,26,1987,9,NL,M,32.0,247.0,Neotoma,albigula,Rodent
636,12729,4,26,1987,2,NL,M,32.0,270.0,Neotoma,albigula,Rodent
637,12739,5,28,1987,3,NL,F,30.0,192.0,Neotoma,albigula,Rodent
638,12742,5,28,1987,3,NL,M,28.0,,Neotoma,albigula,Rodent
639,12748,5,28,1987,11,NL,F,31.0,150.0,Neotoma,albigula,Rodent
640,12753,5,28,1987,13,NL,M,32.0,115.0,Neotoma,albigula,Rodent
641,12756,5,28,1987,2,NL,F,30.0,99.0,Neotoma,albigula,Rodent
642,12763,5,28,1987,24,NL,F,32.0,153.0,Neotoma,albigula,Rodent
643,12795,5,28,1987,1,NL,F,32.0,169.0,Neotoma,albigula,Rodent
644,12810,5,28,1987,1,NL,M,31.0,75.0,Neotoma,albigula,Rodent
645,12819,5,28,1987,20,NL,F,31.0,220.0,Neotoma,albigula,Rodent
646,12846,5,28,1987,17,NL,F,33.0,179.0,Neotoma,albigula,Rodent
647,12871,5,28,1987,2,NL,M,32.0,278.0,Neotoma,albigula,Rodent
648,12873,5,28,1987,9,NL,F,31.0,177.0,Neotoma,albigula,Rodent
649,12876,5,28,1987,22,NL,M,30.0,55.0,Neotoma,albigula,Rodent
650,12924,6,30,1987,20,NL,F,30.0,80.0,Neotoma,albigula,Rodent
651,12927,6,30,1987,20,NL,F,30.0,105.0,Neotoma,albigula,Rodent
652,12932,6,30,1987,18,NL,M,30.0,72.0,Neotoma,albigula,Rodent
653,12948,6,30,1987,17,NL,F,33.0,190.0,Neotoma,albigula,Rodent
654,12968,7,1,1987,5,NL,F,32.0,171.0,Neotoma,albigula,Rodent
655,12990,7,1,1987,1,NL,M,32.0,100.0,Neotoma,albigula,Rodent
656,12997,7,1,1987,2,NL,F,30.0,136.0,Neotoma,albigula,Rodent
657,13025,7,1,1987,2,NL,M,33.0,260.0,Neotoma,albigula,Rodent
658,13031,7,1,1987,1,NL,F,32.0,118.0,Neotoma,albigula,Rodent
659,13054,7,25,1987,12,NL,M,,230.0,Neotoma,albigula,Rodent
660,13093,7,25,1987,17,NL,F,,68.0,Neotoma,albigula,Rodent
661,13094,7,25,1987,22,NL,F,,84.0,Neotoma,albigula,Rodent
662,13108,7,26,1987,8,NL,M,,134.0,Neotoma,albigula,Rodent
663,13114,7,26,1987,2,NL,M,,269.0,Neotoma,albigula,Rodent
664,13146,7,26,1987,3,NL,F,,79.0,Neotoma,albigula,Rodent
665,13147,7,26,1987,1,NL,M,,120.0,Neotoma,albigula,Rodent
666,13169,7,26,1987,13,NL,M,,128.0,Neotoma,albigula,Rodent
667,13176,7,26,1987,4,NL,M,,187.0,Neotoma,albigula,Rodent
668,13182,7,26,1987,9,NL,M,,108.0,Neotoma,albigula,Rodent
669,13189,7,26,1987,1,NL,F,,139.0,Neotoma,albigula,Rodent
670,13198,8,25,1987,24,NL,F,,196.0,Neotoma,albigula,Rodent
671,13233,8,25,1987,22,NL,F,29.0,110.0,Neotoma,albigula,Rodent
672,13235,8,25,1987,17,NL,F,32.0,96.0,Neotoma,albigula,Rodent
673,13241,8,25,1987,18,NL,M,34.0,142.0,Neotoma,albigula,Rodent
674,13245,8,25,1987,21,NL,F,32.0,150.0,Neotoma,albigula,Rodent
675,13259,8,26,1987,8,NL,F,32.0,120.0,Neotoma,albigula,Rodent
676,13261,8,26,1987,13,NL,F,,186.0,Neotoma,albigula,Rodent
677,13270,8,26,1987,9,NL,F,31.0,90.0,Neotoma,albigula,Rodent
678,13275,8,26,1987,2,NL,M,,,Neotoma,albigula,Rodent
